id,event_id,name,price_cents,quantity_total,quantity_sold,sales_starts_at,sales_ends_at,attributes,created_at,updated_at
75892e4b-6789-4f91-b2bf-a75907cc0a0f,05f7ffce-40ac-4c60-82f9-49757c3ab63c,Family,1000,213,113,2025-07-26T00:34:24.464574+00:00,2025-08-17T19:34:24.464574+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
fb0e31ab-432b-4ff4-be04-ecc02dfa2257,2f55ccbf-4860-49cf-ad9c-9ba9a4dd8dd6,VIP,3000,376,363,2025-07-02T09:14:24.464614+00:00,2025-07-29T01:14:24.464614+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
1fe68074-2981-42ab-817e-ef70ba770832,2f55ccbf-4860-49cf-ad9c-9ba9a4dd8dd6,Family,1500,157,69,2025-07-02T06:14:24.464614+00:00,2025-07-28T18:14:24.464614+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ea2a563b-2022-4d12-a195-e6d16831e041,7281cc29-9fdf-4805-b73c-95e216b1f4d0,General Admission,1500,335,117,2025-09-15T03:36:24.464643+00:00,2025-10-08T04:36:24.464643+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f0196dfc-3507-4dd0-af20-6980b06a9a3f,7281cc29-9fdf-4805-b73c-95e216b1f4d0,Premium,1000,459,224,2025-09-14T08:36:24.464643+00:00,2025-10-08T13:36:24.464643+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
14d39e10-3a1e-429f-a654-7a7eb74841ec,ed861394-07af-4132-ac84-b350223828b2,VIP,2000,436,59,2025-11-21T14:46:24.464670+00:00,2025-12-10T02:46:24.464670+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
831ed56d-7962-4b60-a326-af407e7f55c8,ed861394-07af-4132-ac84-b350223828b2,Early Bird,1000,307,183,2025-11-21T05:46:24.464670+00:00,2025-12-10T13:46:24.464670+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
964fa54d-853d-4783-a0d6-45db75d4c547,ed861394-07af-4132-ac84-b350223828b2,Late Entry,1000,373,125,2025-11-22T01:46:24.464670+00:00,2025-12-10T21:46:24.464670+00:00,"{""color"": ""purple"", ""transferable"": true, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
9a2c4e5e-c5ee-410b-8969-114e9070910d,eb85f387-02fd-4770-a382-7592fda09325,VIP,1500,278,31,2025-08-11T07:00:24.464707+00:00,2025-09-18T11:00:24.464707+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
25b287e8-9c30-4507-a3d0-9a80028255c9,eb85f387-02fd-4770-a382-7592fda09325,Student,5000,337,300,2025-08-10T23:00:24.464707+00:00,2025-09-18T06:00:24.464707+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
7f1b5713-ac94-4683-a97c-34cc786fce3f,eb85f387-02fd-4770-a382-7592fda09325,Premium,2500,373,341,2025-08-10T19:00:24.464707+00:00,2025-09-18T20:00:24.464707+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
67058864-6102-4335-b268-a0218fe7d65a,aba588c6-191a-4b9d-8e66-4bb3d6f4ce04,Student,0,60,21,2025-12-09T16:42:24.464741+00:00,2025-12-19T07:42:24.464741+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4dfbde2c-5679-4539-94c2-2a8c97a82eee,aba588c6-191a-4b9d-8e66-4bb3d6f4ce04,Staff,2500,305,291,2025-12-10T14:42:24.464741+00:00,2025-12-19T07:42:24.464741+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d5641c7d-9aad-42ff-b2d3-d5ee5cbbf4e0,5cc03893-3a44-4cdf-9d86-9a54270584bf,Premium,2000,341,196,2025-10-22T05:11:24.464768+00:00,2025-11-23T20:11:24.464768+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
da9eb1ae-620b-4fbe-9354-7e9df4ffb531,5cc03893-3a44-4cdf-9d86-9a54270584bf,Late Entry,500,212,151,2025-10-22T14:11:24.464768+00:00,2025-11-24T06:11:24.464768+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
9bc934c4-84fb-47db-8cea-2070af60bc87,324a147a-7349-45f1-8d7b-28d453c2c075,Early Bird,2500,202,9,2025-08-04T11:15:24.464805+00:00,2025-09-12T18:15:24.464805+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
84c546c4-1296-40d0-bc5a-4cf313a7c972,324a147a-7349-45f1-8d7b-28d453c2c075,Premium,5000,349,202,2025-08-04T17:15:24.464805+00:00,2025-09-12T16:15:24.464805+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
16cec756-083b-4529-937a-881d706ea573,b076f53b-23d8-4dd1-ac77-d883ca6fe3e1,Premium,0,358,10,2025-09-30T22:16:24.464842+00:00,2025-10-16T01:16:24.464842+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
3efa71e7-6322-49cc-a9e7-5efa4901bedb,b076f53b-23d8-4dd1-ac77-d883ca6fe3e1,VIP,500,89,20,2025-10-01T09:16:24.464842+00:00,2025-10-15T20:16:24.464842+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
3ecb9919-962e-4546-a612-408e51857f33,2eb46faa-f297-4480-9a34-c09fe6e03bb3,Student,1000,116,18,2025-07-06T17:53:24.464879+00:00,2025-08-05T12:53:24.464879+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ed2dc5c8-8477-4844-a8de-006459ed9070,2eb46faa-f297-4480-9a34-c09fe6e03bb3,General Admission,4000,232,145,2025-07-06T14:53:24.464879+00:00,2025-08-05T13:53:24.464879+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
8ea4f0d6-1ce4-472d-96c6-a0c8908d4ac2,63f33846-8ecd-447d-8cec-323cd54b989c,Early Bird,1000,433,142,2025-07-01T18:31:24.464906+00:00,2025-08-10T21:31:24.464906+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
561eb4d1-e846-498a-9873-3139a3675a23,63f33846-8ecd-447d-8cec-323cd54b989c,Late Entry,1500,426,211,2025-07-01T16:31:24.464906+00:00,2025-08-10T01:31:24.464906+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4ff77b66-de85-4a42-9fcc-c03cd45d8b7c,d0356b61-32fa-4433-bfe8-9f567317fd68,Premium,2000,399,88,2025-10-18T13:20:24.464929+00:00,2025-12-03T21:20:24.464929+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
270c6d9c-101b-4120-8998-e5c8ea3fb335,d0356b61-32fa-4433-bfe8-9f567317fd68,VIP,2500,485,370,2025-10-18T03:20:24.464929+00:00,2025-12-03T11:20:24.464929+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
82216094-0a68-4f04-9261-5f462f8584cf,5147987b-a44c-4a0e-89bf-56250a82806e,Staff,4000,289,203,2025-07-06T00:30:24.464965+00:00,2025-07-30T03:30:24.464965+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
5fb810d4-64f8-4cd3-a839-b5b81d4bcca8,5147987b-a44c-4a0e-89bf-56250a82806e,VIP,1500,233,200,2025-07-06T02:30:24.464965+00:00,2025-07-30T12:30:24.464965+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d1e7b1e1-1e91-4934-814f-2b4fbf75e849,44333a59-9600-48ff-9f26-e76af1d24c77,Staff,4000,135,28,2025-09-16T04:42:24.464998+00:00,2025-09-29T07:42:24.464998+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
75fb6db9-b425-4fa8-81a5-fbc02572af51,44333a59-9600-48ff-9f26-e76af1d24c77,Student,1000,244,56,2025-09-16T10:42:24.464998+00:00,2025-09-29T04:42:24.464998+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ae77609a-0435-4aaf-9331-1ef229ebd794,44333a59-9600-48ff-9f26-e76af1d24c77,Premium,4000,299,293,2025-09-16T20:42:24.464998+00:00,2025-09-28T17:42:24.464998+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ba3953ab-6592-4428-ae27-da9247c2f28a,2491b27c-6a53-415b-b0cd-3bb5767ce081,General Admission,4000,125,67,2025-11-15T12:30:24.465034+00:00,2025-12-17T01:30:24.465034+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d5559686-c2fe-431e-8c8b-258dd6498fb4,2491b27c-6a53-415b-b0cd-3bb5767ce081,VIP,1500,90,56,2025-11-15T04:30:24.465034+00:00,2025-12-17T15:30:24.465034+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
32a9ffa8-d089-4e97-abcc-7c19baf5b385,2491b27c-6a53-415b-b0cd-3bb5767ce081,Early Bird,1500,427,215,2025-11-15T15:30:24.465034+00:00,2025-12-17T05:30:24.465034+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ee1c3145-14df-4424-9b11-6f0bff9e0328,3a745c47-c4fc-4f24-905c-d7efb132fabf,Family,1500,97,91,2025-11-18T08:37:24.465072+00:00,2025-12-25T05:37:24.465072+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
25e5efef-f26c-470b-bf7f-d78e3f5f2783,3a745c47-c4fc-4f24-905c-d7efb132fabf,Student,1000,355,312,2025-11-18T16:37:24.465072+00:00,2025-12-25T04:37:24.465072+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0a68634e-6a48-4cb5-a120-2bcca3f5f125,3a745c47-c4fc-4f24-905c-d7efb132fabf,Late Entry,2000,447,405,2025-11-19T06:37:24.465072+00:00,2025-12-25T01:37:24.465072+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
a26cfed7-db8f-42c9-9cb1-210f9b931e59,dbbd9a05-4ca5-4c7e-9797-bdaa9559cdbf,VIP,3000,500,454,2025-08-14T06:49:24.465099+00:00,2025-09-29T05:49:24.465099+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ca598711-6cc9-42d6-a55f-873a8e978c6b,dbbd9a05-4ca5-4c7e-9797-bdaa9559cdbf,Early Bird,0,228,218,2025-08-13T14:49:24.465099+00:00,2025-09-28T22:49:24.465099+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
5fb56ef5-a0da-4d02-bc4e-96fce83e422c,dbbd9a05-4ca5-4c7e-9797-bdaa9559cdbf,Late Entry,1000,184,57,2025-08-14T01:49:24.465099+00:00,2025-09-28T21:49:24.465099+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
cb6e06e3-1d97-43ba-bd6a-fb626778a33d,d8a87c0d-fb40-4359-b400-037b3756afda,Early Bird,2000,472,300,2025-07-29T01:50:24.465136+00:00,2025-08-08T20:50:24.465136+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
74adce7f-7e61-44a9-83d6-abadfa1d49af,d8a87c0d-fb40-4359-b400-037b3756afda,Family,4000,386,318,2025-07-28T22:50:24.465136+00:00,2025-08-08T21:50:24.465136+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0066c162-9dd6-44ad-a647-63fa6d0ce3b0,d8a87c0d-fb40-4359-b400-037b3756afda,Student,4000,254,230,2025-07-28T18:50:24.465136+00:00,2025-08-08T03:50:24.465136+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4a3d5db0-2e65-4e4c-acda-51be95889449,ebc2ead3-9eda-4573-b45a-9659581101d4,Student,3000,327,146,2025-12-07T11:15:24.465175+00:00,2025-12-26T06:15:24.465175+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
47e0efb2-b0f7-4b1c-b4cf-410d4043a1b0,ebc2ead3-9eda-4573-b45a-9659581101d4,General Admission,2000,76,46,2025-12-07T16:15:24.465175+00:00,2025-12-26T22:15:24.465175+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f629a604-ce2c-440a-a73c-0fe502a50680,ebc2ead3-9eda-4573-b45a-9659581101d4,VIP,2000,60,58,2025-12-07T06:15:24.465175+00:00,2025-12-26T20:15:24.465175+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
fe651b78-cb44-4f12-8265-29db73b79b06,f0057cb1-f3aa-4fb1-a4fa-8484f4a2a5a0,Late Entry,3000,488,266,2025-07-03T05:59:24.465212+00:00,2025-07-29T09:59:24.465212+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4b06b8ce-346c-4ce6-b895-dae49e6105ff,f0057cb1-f3aa-4fb1-a4fa-8484f4a2a5a0,Premium,3000,465,376,2025-07-02T13:59:24.465212+00:00,2025-07-29T03:59:24.465212+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
5ffea452-a873-4f43-aaaa-f9d86f716ab8,67565085-6e4e-4b8e-9c4a-c0fe8c29c7e8,Family,1000,295,110,2025-12-06T08:13:24.465251+00:00,2025-12-29T12:13:24.465251+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4fde11df-d035-4b28-ad94-ff4ce221cce5,67565085-6e4e-4b8e-9c4a-c0fe8c29c7e8,VIP,2000,109,83,2025-12-05T19:13:24.465251+00:00,2025-12-29T04:13:24.465251+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
c2457783-c0db-4ee0-a5d6-a66c6a6f040e,31db3f49-62a5-4e19-b670-4bc5caf204eb,Late Entry,3000,211,25,2025-11-18T11:31:24.465288+00:00,2025-12-29T19:31:24.465288+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
c3528930-fb21-423a-99af-cb5e5498a013,31db3f49-62a5-4e19-b670-4bc5caf204eb,Premium,4000,328,52,2025-11-18T12:31:24.465288+00:00,2025-12-30T02:31:24.465288+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
e94bd5c5-968b-4769-8de6-81640a8a8e49,2818003b-fa97-4204-8e0c-d7bce835a587,Family,5000,359,187,2025-06-23T05:27:24.465325+00:00,2025-07-30T00:27:24.465325+00:00,"{""color"": ""purple"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
4476878f-caf3-41dd-8432-ad7ff868f637,2818003b-fa97-4204-8e0c-d7bce835a587,Late Entry,2000,296,148,2025-06-23T03:27:24.465325+00:00,2025-07-29T14:27:24.465325+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
e0402e4f-ad06-4f13-8d94-378c2f0ca35a,2818003b-fa97-4204-8e0c-d7bce835a587,Early Bird,4000,367,251,2025-06-23T06:27:24.465325+00:00,2025-07-29T17:27:24.465325+00:00,"{""color"": ""red"", ""transferable"": true, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
7221aa69-9183-452e-9bad-fbd0d98195f0,5ff26d10-546e-4daa-b0c3-579694f564bb,Staff,500,400,256,2025-07-23T12:05:24.465362+00:00,2025-08-30T15:05:24.465362+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
10e4aec8-27e7-46a8-a00d-3d32358b0784,5ff26d10-546e-4daa-b0c3-579694f564bb,Late Entry,0,55,48,2025-07-24T03:05:24.465362+00:00,2025-08-29T19:05:24.465362+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
9d577cf1-6c24-4852-b0fd-54a52ca2405f,5ff26d10-546e-4daa-b0c3-579694f564bb,Student,4000,313,137,2025-07-24T05:05:24.465362+00:00,2025-08-30T01:05:24.465362+00:00,"{""color"": ""purple"", ""transferable"": true, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
3aa68bff-1468-4f7e-a998-f0b474eee99e,e3904a26-5904-4a90-ba0b-e59b99560fea,Early Bird,1000,383,79,2025-09-24T21:48:24.465400+00:00,2025-10-08T17:48:24.465400+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
01ce6431-1ee6-4f9f-a444-aed7d5a63ab9,e3904a26-5904-4a90-ba0b-e59b99560fea,Late Entry,1000,137,48,2025-09-25T04:48:24.465400+00:00,2025-10-08T01:48:24.465400+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
b9338095-ceec-46d8-b4ac-9b4b8cfdf8e6,9fb40c13-e762-464e-8eec-cdafaf249286,Premium,2000,204,116,2025-08-03T17:13:24.465427+00:00,2025-08-21T18:13:24.465427+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
3156d8bd-74e8-444f-8609-a229b76ccd11,9fb40c13-e762-464e-8eec-cdafaf249286,VIP,2500,133,121,2025-08-03T14:13:24.465427+00:00,2025-08-20T23:13:24.465427+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
6cc9b961-de32-4b35-9fbd-dd1d0cd95542,9fb40c13-e762-464e-8eec-cdafaf249286,Staff,500,338,338,2025-08-03T19:13:24.465427+00:00,2025-08-21T17:13:24.465427+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0433822d-d150-49aa-88d9-aac2486aa5af,66327eb1-38fa-4cca-9948-e00a6a8401d4,VIP,2000,349,22,2025-11-09T06:15:24.465453+00:00,2025-11-30T11:15:24.465453+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
913ad4a2-5a6f-4acc-83b8-3ded7f43b28e,66327eb1-38fa-4cca-9948-e00a6a8401d4,Premium,5000,207,46,2025-11-09T10:15:24.465453+00:00,2025-11-30T09:15:24.465453+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
e4f8d1bc-366b-4ab8-bbe3-d92cb7a43ed5,d95ccf5f-9d24-4724-b899-e68fe400d1f6,Premium,2000,379,262,2025-09-23T02:48:24.465490+00:00,2025-11-04T09:48:24.465490+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
68b193b5-ef00-4fb1-b1a4-5b7af120e23b,d95ccf5f-9d24-4724-b899-e68fe400d1f6,VIP,5000,217,56,2025-09-22T05:48:24.465490+00:00,2025-11-04T07:48:24.465490+00:00,"{""color"": ""blue"", ""transferable"": true, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ad196ed8-643e-4c8a-9379-a7aa6a17aa6e,f9a74f85-f9b9-44ee-ab3c-957cdac659e2,Staff,2500,264,241,2025-09-05T06:26:24.465527+00:00,2025-09-17T13:26:24.465527+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f94089c2-c493-43ae-ba01-79d6b932f579,f9a74f85-f9b9-44ee-ab3c-957cdac659e2,Late Entry,1500,159,34,2025-09-05T03:26:24.465527+00:00,2025-09-17T08:26:24.465527+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
900a4f15-2945-4032-8703-e0887cc79801,f9a74f85-f9b9-44ee-ab3c-957cdac659e2,Premium,4000,205,61,2025-09-05T19:26:24.465527+00:00,2025-09-18T00:26:24.465527+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
0f98ab0e-9fd4-4b38-9ac1-dd9375fe9dcf,e1150151-7baa-47c9-abeb-020e981c74d7,VIP,2500,409,200,2025-06-30T11:48:24.465564+00:00,2025-07-11T19:48:24.465564+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ca9392df-1078-4462-8f98-aa7d58115c21,e1150151-7baa-47c9-abeb-020e981c74d7,Premium,500,236,21,2025-06-30T18:48:24.465564+00:00,2025-07-11T16:48:24.465564+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d063d9a1-b24d-48c8-85ca-4332f5b1bd1e,48bb6f41-302d-48df-b717-283c05f51523,VIP,1500,406,315,2025-11-11T00:04:24.465601+00:00,2025-12-18T23:04:24.465601+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
69356aba-1b07-4d06-b86f-aefac3c5d9b9,48bb6f41-302d-48df-b717-283c05f51523,Family,4000,308,84,2025-11-10T21:04:24.465601+00:00,2025-12-19T08:04:24.465601+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
808f916e-5841-4b77-8917-55431dfa6d55,de2646cf-0232-4574-b7be-8c23e6ac5591,Staff,1500,452,223,2025-10-26T19:30:24.465628+00:00,2025-12-09T04:30:24.465628+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
d9c5bd1c-8f5a-4352-b15c-daf4c47cf265,de2646cf-0232-4574-b7be-8c23e6ac5591,General Admission,2000,266,144,2025-10-27T08:30:24.465628+00:00,2025-12-08T20:30:24.465628+00:00,"{""color"": ""red"", ""transferable"": false, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
74603411-7eb2-4f50-b407-bd1ecaa820d5,de2646cf-0232-4574-b7be-8c23e6ac5591,Premium,2500,138,100,2025-10-27T15:30:24.465628+00:00,2025-12-09T08:30:24.465628+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
8baffa56-ad41-4f80-bbe9-e1c131ad9893,7953ad6a-c880-4414-b18e-cafda0d34d24,Staff,5000,387,215,2025-09-25T20:35:24.465664+00:00,2025-11-04T08:35:24.465664+00:00,"{""color"": ""blue"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
ff7dd7d4-9e0c-4a10-821a-5061d8ef26fb,7953ad6a-c880-4414-b18e-cafda0d34d24,Student,2500,299,153,2025-09-26T10:35:24.465664+00:00,2025-11-03T22:35:24.465664+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
51adb3b9-26ab-4b7f-bb01-af9635a90c01,7953ad6a-c880-4414-b18e-cafda0d34d24,Early Bird,4000,476,188,2025-09-26T13:35:24.465664+00:00,2025-11-04T06:35:24.465664+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
bc96cfb1-61d8-41ed-9330-2963e51c5b36,f426aa87-c674-4e1a-bcae-459236a2e423,Early Bird,2000,371,237,2025-09-14T00:12:24.465691+00:00,2025-10-24T08:12:24.465691+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Includes merch""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
83e20c3e-6815-479b-bdc0-e6cd0293b232,f426aa87-c674-4e1a-bcae-459236a2e423,Family,1500,105,48,2025-09-14T01:12:24.465691+00:00,2025-10-24T07:12:24.465691+00:00,"{""color"": ""blue"", ""transferable"": true, ""notes"": """"}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
fba60c32-878d-40d9-b619-20a6a3f84652,f426aa87-c674-4e1a-bcae-459236a2e423,General Admission,2000,476,212,2025-09-13T15:12:24.465691+00:00,2025-10-24T02:12:24.465691+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
7bcd0b17-c866-40c6-8294-36cd8cb0b529,08780dcb-9015-4094-8493-c12d14cd8828,Family,0,245,239,2025-12-06T18:46:24.465727+00:00,2025-12-14T18:46:24.465727+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f26ce794-350a-4bd0-9e2e-f03315221b6a,08780dcb-9015-4094-8493-c12d14cd8828,Late Entry,2000,234,106,2025-12-06T05:46:24.465727+00:00,2025-12-14T05:46:24.465727+00:00,"{""color"": ""green"", ""transferable"": false, ""notes"": ""Non-refundable""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
722bec76-418c-4384-a34f-5644112368dd,b1f3de2e-2437-4146-be38-69ccd015ada6,General Admission,5000,492,262,2025-07-07T18:58:24.465754+00:00,2025-07-22T00:58:24.465754+00:00,"{""color"": ""orange"", ""transferable"": false, ""notes"": ""Limited availability""}",2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
f586b9e3-c24e-49f2-90ca-90df8ee1e20b,b1f3de2e-2437-4146-be38-69ccd015ada6,Premium,500,337,115,2025-07-08T07:58:24.465754+00:00,2025-07-22T09:58:24.465754+00:00,,2025-09-05T17:34:25.277100+00:00,2025-09-05T17:34:25.277100+00:00
