id,student_id,section_meeting_id,date,code,minutes,notes,created_at,updated_at
83a0fc26-fef6-4563-bcbe-e64586b5cdda,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,570196eb-cb12-4681-9c12-3065d5920193,2025-03-23,FAM,,Excused absence,2025-09-05T17:34:23.326378+00:00,2025-09-05T17:34:23.326378+00:00
dc126bc1-e127-48f2-9179-110fa0192eff,56c29032-427b-42e9-855a-f420c89ebb64,136f88b8-a995-45e0-840d-de42f5cff500,2025-05-15,OSS,10,Excused absence,2025-09-05T17:34:23.326396+00:00,2025-09-05T17:34:23.326396+00:00
c4472aba-f415-495c-9551-8d6b528bfc2c,482244a9-322c-414d-905e-4c180337d8a9,1bf051b0-0f7a-456b-bfbb-db4acc8a1471,2025-07-04,ED-EXC,,Tardy due to bus delay,2025-09-05T17:34:23.326414+00:00,2025-09-05T17:34:23.326414+00:00
dfb32513-70ee-44fc-834f-768b844fa4d9,739d9103-c19c-4bd6-9885-8ca94d530ec1,45ef0aad-7a16-41c1-8a68-f0a847d61cf7,2025-08-30,T-EXC,60,Verified by office,2025-09-05T17:34:23.326432+00:00,2025-09-05T17:34:23.326432+00:00
cdfffd07-6dfc-4e09-b84d-8d89e4e03cf3,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,ac0a768e-eacd-4b95-91c8-73c974a25464,2025-08-31,OSS,60,Parent called,2025-09-05T17:34:23.326455+00:00,2025-09-05T17:34:23.326455+00:00
f2922aa2-f511-4fbd-bfd7-e9420564b790,ad95ed1a-62c5-47e7-96d7-ea9f02f301a0,2203b3ac-1bdf-46a1-b22f-1c08ccec6621,2025-08-29,T-UNX,60,Excused absence,2025-09-05T17:34:23.326473+00:00,2025-09-05T17:34:23.326473+00:00
1bf1838a-0298-4a57-b6a8-7206c779f178,c151150b-a12c-41a0-a43f-8357bc1e8c20,5efed34d-122a-4825-94db-efc8659ddc88,2025-03-21,FAM,5,Tardy due to bus delay,2025-09-05T17:34:23.326491+00:00,2025-09-05T17:34:23.326491+00:00
c74d73f1-dfe7-4313-9e1b-eeea385d1eda,6122ff63-dbfd-40f4-81ee-e93f9190d653,52f09e02-31a1-45d3-8623-f44ea8eade71,2025-05-16,QUA,60,,2025-09-05T17:34:23.326509+00:00,2025-09-05T17:34:23.326509+00:00
c0d351ba-2c23-4636-a65b-67d484d5c848,e99454af-2372-4152-bba8-3c6bf9e53745,02725e9f-ac35-4725-8ec5-ca985b08c8e5,2025-07-11,ISS,5,Parent called,2025-09-05T17:34:23.326526+00:00,2025-09-05T17:34:23.326526+00:00
2fa024b1-e697-4bb1-b938-79d3e4c8bdbe,6ace31c2-2761-4594-bf27-05741275c293,94208c55-747b-49d9-9501-0b7e078f5915,2025-04-15,FAM,0,Excused absence,2025-09-05T17:34:23.326544+00:00,2025-09-05T17:34:23.326544+00:00
a2b2da08-1c97-44c1-a0c6-c751ef820045,ad95ed1a-62c5-47e7-96d7-ea9f02f301a0,2203b3ac-1bdf-46a1-b22f-1c08ccec6621,2025-04-02,A-EXC,,Verified by office,2025-09-05T17:34:23.326562+00:00,2025-09-05T17:34:23.326562+00:00
c5a2c60a-7954-43eb-83a8-37e04bcea4ba,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,6833d92c-9ff7-4384-8bdc-2f7209a20ee2,2025-07-01,SA,5,,2025-09-05T17:34:23.326580+00:00,2025-09-05T17:34:23.326580+00:00
386faf78-c73e-44ae-81ee-d8510c24a994,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,262f396b-bd8d-4e73-b6aa-c5f89ca08f03,2025-03-14,A-UNX,30,Parent called,2025-09-05T17:34:23.326598+00:00,2025-09-05T17:34:23.326598+00:00
8eea4f08-c5da-4df7-bd8d-230e38205c71,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,9569e346-7d23-4c25-9632-16596e8b2f47,2025-06-04,A-EXC,,Parent called,2025-09-05T17:34:23.326619+00:00,2025-09-05T17:34:23.326619+00:00
49c598af-2020-443a-8753-686235cee490,891a7e69-73c7-4f9f-b38a-6bf90053de9c,97fa0462-2eb9-4824-bfdd-4169c05b5650,2025-08-15,MED,60,Verified by office,2025-09-05T17:34:23.326637+00:00,2025-09-05T17:34:23.326637+00:00
0009e58a-aa59-439e-9f3a-dbce7073e3d6,5fdd5c1a-1196-4433-ab63-622cec4994a7,df7e388a-767b-45d8-bd56-f227a7a322d7,2025-06-21,FAM,15,Tardy due to bus delay,2025-09-05T17:34:23.326655+00:00,2025-09-05T17:34:23.326655+00:00
95b5f83a-895a-485b-8404-afa7aaf3ede1,2943f113-0386-4947-8c41-8e16aca00798,29ae0775-0c78-4069-8d1e-d8fc55337e70,2025-04-25,ISS,0,Excused absence,2025-09-05T17:34:23.326674+00:00,2025-09-05T17:34:23.326674+00:00
9560410d-2bb0-451c-b63d-2b47d419acfd,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,e8373283-bd60-4498-af36-314a85df4ae8,2025-06-03,A-EXC,60,Left early for appointment,2025-09-05T17:34:23.326692+00:00,2025-09-05T17:34:23.326692+00:00
68212d6b-6f07-4582-a258-9c0359ea9519,891a7e69-73c7-4f9f-b38a-6bf90053de9c,513ad7ba-0a46-4359-9a3c-50b7a42a859f,2025-07-01,ISS,45,Tardy due to bus delay,2025-09-05T17:34:23.326712+00:00,2025-09-05T17:34:23.326712+00:00
8c7af9af-4a9f-42ee-ba2e-d9984d3dc92f,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,8a714544-78ba-448c-bb95-a1afdba14d7c,2025-06-04,OSS,,Verified by office,2025-09-05T17:34:23.326732+00:00,2025-09-05T17:34:23.326732+00:00
38a1ec87-7d4d-4f9a-880f-be63a63b7411,739d9103-c19c-4bd6-9885-8ca94d530ec1,787d2e87-2ccb-4465-a2a6-4b04ba4ca918,2025-07-26,T-EXC,0,,2025-09-05T17:34:23.326750+00:00,2025-09-05T17:34:23.326750+00:00
4c367027-341c-419f-a0f7-d8b91bc3ec60,c151150b-a12c-41a0-a43f-8357bc1e8c20,63c98af8-9139-47a4-b12e-404173275dcc,2025-03-19,A-EXC,30,Parent called,2025-09-05T17:34:23.326768+00:00,2025-09-05T17:34:23.326768+00:00
75f3639b-9130-4a5b-9820-29f3096720ce,1faa09eb-9b75-42a4-8573-529fcb02c2b1,85973a9b-f8bb-4247-9ad4-4879b672e454,2025-06-17,ED-EXC,30,,2025-09-05T17:34:23.326786+00:00,2025-09-05T17:34:23.326786+00:00
d5ed1b09-a937-4746-922d-7c2b84126126,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,99f996df-20b6-4041-ad57-a6c3500a0425,2025-03-24,T-EXC,0,Parent called,2025-09-05T17:34:23.326803+00:00,2025-09-05T17:34:23.326803+00:00
77949caa-fafe-4e52-9ae6-0810583c1505,9a19f3e4-370c-425f-b5f3-9f509eba2d16,e7e784a0-fb5d-432e-9afd-a7fb3701a6e1,2025-05-08,P,10,Left early for appointment,2025-09-05T17:34:23.326825+00:00,2025-09-05T17:34:23.326825+00:00
fd8f8230-d683-4f39-a722-6baec5f8ccf9,0d9bb4ec-9b0e-451e-a6a5-93b776f34233,3a6c2965-d009-4ff1-a8a0-e2ea9c09add4,2025-07-02,MED,5,Excused absence,2025-09-05T17:34:23.326843+00:00,2025-09-05T17:34:23.326843+00:00
11d3cf58-0915-4e71-9807-66cbcf608c6d,6ace31c2-2761-4594-bf27-05741275c293,0a796d39-03b7-4e08-9e40-2a459d272af5,2025-06-05,P,30,Tardy due to bus delay,2025-09-05T17:34:23.326861+00:00,2025-09-05T17:34:23.326861+00:00
58db6dea-bce4-49e0-82e0-3ec59bf01a9d,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,0609db1f-302e-4015-9985-b16bb272f3c8,2025-09-03,FAM,,Excused absence,2025-09-05T17:34:23.326879+00:00,2025-09-05T17:34:23.326879+00:00
785c13c0-9f57-4d21-aa3c-e512bee43cc6,4a75ce3b-6df4-45f2-9cc9-397ca40e4c6e,f5e46cc1-e376-404a-82a9-a29f90355bc4,2025-05-01,OSS,,,2025-09-05T17:34:23.326896+00:00,2025-09-05T17:34:23.326896+00:00
eca5eb2d-a6f0-4a1f-b2a9-441b3aeaa248,cc920ed3-341b-495c-bbbb-05c505d9a04c,3f3bdd2b-cd33-41dd-a4c0-895e601ad90f,2025-05-18,T-EXC,30,Verified by office,2025-09-05T17:34:23.326917+00:00,2025-09-05T17:34:23.326917+00:00
5ab03586-c20a-4a4b-a81f-340efa4805fa,544493a8-2346-46a3-bbfe-d7507ebbf876,8ccb4d87-c63c-4dfd-bcf3-178f95e8d225,2025-05-31,A-EXC,60,Excused absence,2025-09-05T17:34:23.326935+00:00,2025-09-05T17:34:23.326935+00:00
95293515-9638-449a-ae22-35640ea9e6f5,8d32e9de-90b8-47c2-8220-e49110eeb2fa,5316aa5f-cd9e-45a6-a3d1-4339f5d37a98,2025-03-19,T-EXC,60,Tardy due to bus delay,2025-09-05T17:34:23.326953+00:00,2025-09-05T17:34:23.326953+00:00
c3fa1b61-b3b7-4aea-9ff7-7071ace6c43e,482244a9-322c-414d-905e-4c180337d8a9,ea55aec8-9d81-437c-9282-37e2b485c0ce,2025-07-21,ISS,0,Excused absence,2025-09-05T17:34:23.326973+00:00,2025-09-05T17:34:23.326973+00:00
db344d34-dc54-46a4-9044-92e9ae4dbcc5,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,07f9657f-ef8c-4cfd-b122-a06836d4418b,2025-06-06,UN,,Left early for appointment,2025-09-05T17:34:23.326992+00:00,2025-09-05T17:34:23.326992+00:00
ca93cd0d-1e21-456c-b2b0-44f5a04449d0,130bac8c-248c-4f46-ad42-c4854bd2e630,b4f927b1-5bc7-49cc-ae55-daccb4599610,2025-04-11,P,30,Left early for appointment,2025-09-05T17:34:23.327010+00:00,2025-09-05T17:34:23.327010+00:00
a4629f17-6663-49a4-bb09-781fe3dee358,739d9103-c19c-4bd6-9885-8ca94d530ec1,fc2d3b19-78b3-4984-b784-70cf813c9f7a,2025-06-05,T-EXC,60,Verified by office,2025-09-05T17:34:23.327028+00:00,2025-09-05T17:34:23.327028+00:00
39d2ed23-da85-41bc-9bff-4bc6067e86e8,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,d9424d4d-888a-42c7-84bf-538c509578c8,2025-07-20,OSS,10,Verified by office,2025-09-05T17:34:23.327045+00:00,2025-09-05T17:34:23.327045+00:00
c189705e-e3de-4b31-a8a1-e5a236fad0c4,b8177dd1-8c7d-4370-8e54-db2ecf25e5a7,8357ff31-0e46-4918-916c-a5237aa00576,2025-06-25,UN,45,Left early for appointment,2025-09-05T17:34:23.327066+00:00,2025-09-05T17:34:23.327066+00:00
88283fe6-76bb-4404-87c8-83543738116a,05b43eba-fd82-4b37-840b-d5db8f4efb74,028cc8d3-63a2-48b4-abf9-78b69805cbb6,2025-03-15,FAM,45,Left early for appointment,2025-09-05T17:34:23.327083+00:00,2025-09-05T17:34:23.327083+00:00
09d8a1bb-e7a9-4107-bd5c-6a1d870d489e,8c7e92ed-d98a-4de5-b353-3539711d623d,33b5da46-8595-40f7-a29d-437a016f77ef,2025-08-27,ED-UNX,45,Verified by office,2025-09-05T17:34:23.327101+00:00,2025-09-05T17:34:23.327101+00:00
e4544a17-f208-428a-b5a6-abf08da09020,e99454af-2372-4152-bba8-3c6bf9e53745,87b2e807-0ca0-4166-aca6-4ddfbb971058,2025-06-18,ED-EXC,10,Verified by office,2025-09-05T17:34:23.327119+00:00,2025-09-05T17:34:23.327119+00:00
407866ed-0c8d-4a5d-b5f3-ec097874eca0,aaf386f3-6ac7-41fe-9ed6-a083ff6e405b,caf47d8b-156b-406d-8c54-ecd7d87165d6,2025-08-23,QUA,0,,2025-09-05T17:34:23.327136+00:00,2025-09-05T17:34:23.327136+00:00
863373af-2707-444c-b969-6e3465885f3f,6ace31c2-2761-4594-bf27-05741275c293,04ad5720-618b-422e-a0e1-7c3d3c634ae5,2025-05-14,ED-EXC,45,Tardy due to bus delay,2025-09-05T17:34:23.327154+00:00,2025-09-05T17:34:23.327154+00:00
aee2f4a3-7df4-49ba-a6ea-9f180d59306f,2931ba3c-91c3-4887-8b89-4d7e2769b177,570196eb-cb12-4681-9c12-3065d5920193,2025-05-01,SA,5,Parent called,2025-09-05T17:34:23.327175+00:00,2025-09-05T17:34:23.327175+00:00
00b45c9a-c738-4767-9e98-a563a67ee7a6,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,262f396b-bd8d-4e73-b6aa-c5f89ca08f03,2025-05-29,T-EXC,,Verified by office,2025-09-05T17:34:23.327193+00:00,2025-09-05T17:34:23.327193+00:00
9008de17-e9cf-4a5a-b73e-e5fee23681c7,dcb16f9b-cb82-4e94-8d3a-98576662a525,1c8e2fc4-8979-4e69-a1fc-7e64c20f5a79,2025-07-11,A-UNX,5,Tardy due to bus delay,2025-09-05T17:34:23.327215+00:00,2025-09-05T17:34:23.327215+00:00
2a9352c2-6f30-440a-ac0d-b45f110e458c,cc920ed3-341b-495c-bbbb-05c505d9a04c,19db6ec3-2965-4c58-8b82-6002068506e2,2025-06-21,P,60,Tardy due to bus delay,2025-09-05T17:34:23.327236+00:00,2025-09-05T17:34:23.327236+00:00
b1fc82c8-c53a-41df-b7db-d8a8fee4887d,05b43eba-fd82-4b37-840b-d5db8f4efb74,a242137c-c382-4b9b-ae89-ebe02215bb9f,2025-05-22,T-EXC,0,Parent called,2025-09-05T17:34:23.327255+00:00,2025-09-05T17:34:23.327255+00:00
9f1a2be9-e99c-4dcf-a950-b8766dea4267,0f89ea3a-a47d-4a92-91f5-8fda4b325cb8,02725e9f-ac35-4725-8ec5-ca985b08c8e5,2025-08-11,MED,45,Left early for appointment,2025-09-05T17:34:23.327272+00:00,2025-09-05T17:34:23.327272+00:00
4ced84f4-cf36-43a3-9fb8-584214e8032f,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,686ecafa-0952-4d2d-92d5-fc08e933a18c,2025-07-25,ED-UNX,45,Verified by office,2025-09-05T17:34:23.327290+00:00,2025-09-05T17:34:23.327290+00:00
73057991-9251-4568-b2f5-c5b735f5fc3d,6122ff63-dbfd-40f4-81ee-e93f9190d653,29ae0775-0c78-4069-8d1e-d8fc55337e70,2025-03-24,UN,30,Verified by office,2025-09-05T17:34:23.327308+00:00,2025-09-05T17:34:23.327308+00:00
58a282c0-bd27-4b91-b16a-3e03efea03a4,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,97fa0462-2eb9-4824-bfdd-4169c05b5650,2025-07-31,P,15,Tardy due to bus delay,2025-09-05T17:34:23.327326+00:00,2025-09-05T17:34:23.327326+00:00
f9a54bc2-0c12-4b22-baf6-34ca4ade4bd5,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,7e382bb6-8d52-4a99-8424-30bed02eeb13,2025-06-09,QUA,5,Parent called,2025-09-05T17:34:23.327344+00:00,2025-09-05T17:34:23.327344+00:00
1ed09d17-2e8a-432b-8ae5-c301388eb395,a47736c6-6639-44c6-bfaf-f722b7f4ad20,193674cd-d99f-4549-b97e-661e0505abb5,2025-07-29,ED-EXC,,,2025-09-05T17:34:23.327361+00:00,2025-09-05T17:34:23.327361+00:00
f6711f7b-f6b0-453e-81da-cefcf25c6ae5,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,ee83157a-5763-4c95-b580-62307a5f405d,2025-05-27,ISS,15,Excused absence,2025-09-05T17:34:23.327379+00:00,2025-09-05T17:34:23.327379+00:00
5e3e2912-26ff-4a51-91ee-8b4e03380da2,5fdd5c1a-1196-4433-ab63-622cec4994a7,3a7e28bf-66ac-439e-9536-bc214ac50d7b,2025-05-18,P,0,,2025-09-05T17:34:23.327397+00:00,2025-09-05T17:34:23.327397+00:00
bf415465-1745-46e5-9164-e305c918f28b,8c7e92ed-d98a-4de5-b353-3539711d623d,7e24aa4e-c34b-4260-82fd-54a34071fb80,2025-05-10,A-EXC,30,,2025-09-05T17:34:23.327414+00:00,2025-09-05T17:34:23.327414+00:00
16d25eba-068f-44bd-a353-f1fb26e87f18,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,686e2376-2918-4c6f-9f99-0288889a79c4,2025-08-09,P,,Left early for appointment,2025-09-05T17:34:23.327432+00:00,2025-09-05T17:34:23.327432+00:00
17fff772-feea-4b1e-ac1a-4f1d2ab58abe,6122ff63-dbfd-40f4-81ee-e93f9190d653,762cf860-e28e-4240-8a0b-24b2adf4c290,2025-07-29,ISS,0,Tardy due to bus delay,2025-09-05T17:34:23.327450+00:00,2025-09-05T17:34:23.327450+00:00
40b09600-da3d-48c2-a757-4a72932ee36a,544493a8-2346-46a3-bbfe-d7507ebbf876,60e87d88-fa66-4b23-95bb-904c8216e215,2025-04-15,FAM,5,,2025-09-05T17:34:23.327468+00:00,2025-09-05T17:34:23.327468+00:00
804ee4d9-60bb-46e5-af21-295e40183191,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,3a1f7ee1-8ab4-4f4e-86fd-7af33be3ee1f,2025-03-13,A-EXC,10,,2025-09-05T17:34:23.327488+00:00,2025-09-05T17:34:23.327488+00:00
a14f7e8a-d377-427e-92bd-3a760e980413,dcb16f9b-cb82-4e94-8d3a-98576662a525,b3b23691-6f33-4181-9fec-5e4ee640271b,2025-06-15,OSS,15,Parent called,2025-09-05T17:34:23.327509+00:00,2025-09-05T17:34:23.327509+00:00
df710d0a-9c38-4476-a951-9ed4b8ab7688,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,07f9657f-ef8c-4cfd-b122-a06836d4418b,2025-05-23,T-EXC,,Parent called,2025-09-05T17:34:23.327528+00:00,2025-09-05T17:34:23.327528+00:00
351da5bc-a5a4-4a03-a5c6-cce0adc5a0d3,a5a7c462-ea1e-4445-ae62-ac43a0d63a7f,e5092691-a207-4f5e-b14b-658067b1a183,2025-04-22,ED-UNX,60,Left early for appointment,2025-09-05T17:34:23.327548+00:00,2025-09-05T17:34:23.327548+00:00
d141bcfb-2780-4bc6-9346-ee4e768ba76a,8d32e9de-90b8-47c2-8220-e49110eeb2fa,3a6c2965-d009-4ff1-a8a0-e2ea9c09add4,2025-04-10,T-UNX,30,Parent called,2025-09-05T17:34:23.327567+00:00,2025-09-05T17:34:23.327567+00:00
2da4e995-1a17-44ff-9bb4-92f4db981434,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,262f396b-bd8d-4e73-b6aa-c5f89ca08f03,2025-04-18,OSS,60,Left early for appointment,2025-09-05T17:34:23.327584+00:00,2025-09-05T17:34:23.327584+00:00
9656cada-fd41-472f-b492-02647f810f14,3ef0b431-dbb8-4fe9-a50d-4e57d7928965,21ac17b1-eda3-4f2e-b68e-42de8a37fe3d,2025-04-19,T-EXC,5,Excused absence,2025-09-05T17:34:23.327602+00:00,2025-09-05T17:34:23.327602+00:00
2f5c5392-d1c2-4693-be62-6e99cd75337b,2943f113-0386-4947-8c41-8e16aca00798,950b233b-e76d-4a7c-8f60-8e2978bbfec9,2025-04-21,SA,15,Parent called,2025-09-05T17:34:23.327620+00:00,2025-09-05T17:34:23.327620+00:00
33378a4c-2548-4a5d-a2cc-4bd941b04864,5d8813cf-6b4b-4b4e-b1d5-0d9d6e1c5474,955baf53-17e5-4c7a-a4fb-84bb8128344f,2025-04-23,T-UNX,15,Tardy due to bus delay,2025-09-05T17:34:23.327638+00:00,2025-09-05T17:34:23.327638+00:00
c1f9bd75-51c3-4fb6-bc13-d3c7bb5d4ed1,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,8ccb4d87-c63c-4dfd-bcf3-178f95e8d225,2025-06-13,QUA,0,Excused absence,2025-09-05T17:34:23.327655+00:00,2025-09-05T17:34:23.327655+00:00
ebbf1ce6-3344-4c9a-b141-e8f641b6ff5f,93d8da2f-34c9-4523-bf1e-3d06d9cc9fd3,97fa0462-2eb9-4824-bfdd-4169c05b5650,2025-04-06,A-EXC,5,Left early for appointment,2025-09-05T17:34:23.327673+00:00,2025-09-05T17:34:23.327673+00:00
2370404c-3d6b-45be-87ab-9cbf563b5682,aab6fa5c-ceb8-4cbd-8af5-fc3989b4ef4e,04ad5720-618b-422e-a0e1-7c3d3c634ae5,2025-07-29,UN,10,Verified by office,2025-09-05T17:34:23.327691+00:00,2025-09-05T17:34:23.327691+00:00
93b84500-f5ad-41a3-82d6-143ce81bfcbf,05b43eba-fd82-4b37-840b-d5db8f4efb74,5381fdd1-0b66-4af4-b2b5-2ac47d1cfc4d,2025-04-30,QUA,60,Verified by office,2025-09-05T17:34:23.327753+00:00,2025-09-05T17:34:23.327753+00:00
816a8c5b-3bb8-4e20-909c-b40355029b03,ad8013c3-0d83-44f2-8577-addfed5bb9cf,2220bc27-9df2-4b42-b77b-9e3f12225d56,2025-06-11,ED-UNX,0,Verified by office,2025-09-05T17:34:23.327787+00:00,2025-09-05T17:34:23.327787+00:00
244bc6e1-5567-4ee8-b679-02d135903262,5fdd5c1a-1196-4433-ab63-622cec4994a7,819c71fc-a8c0-4bb4-ad10-acfd9184cc8a,2025-05-20,A-EXC,30,Left early for appointment,2025-09-05T17:34:23.327809+00:00,2025-09-05T17:34:23.327809+00:00
82ffd9b9-8f1c-47f5-a710-6cb4a9b2a8f1,83d75f92-d03f-46d0-8b2e-2319a4cd4f19,f4303da9-1eb0-4179-8575-a8d39a6292f6,2025-06-18,FAM,30,Verified by office,2025-09-05T17:34:23.327834+00:00,2025-09-05T17:34:23.327834+00:00
de3684f6-996e-484c-a9cd-4403cb616ea3,cc920ed3-341b-495c-bbbb-05c505d9a04c,06f4c483-a396-4c0c-a160-416b1124a295,2025-08-17,QUA,10,,2025-09-05T17:34:23.327857+00:00,2025-09-05T17:34:23.327857+00:00
f5e9d67b-3aef-4378-9ac5-4b649ed0d857,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,d3095097-3416-49b7-8132-a5bcedbc5068,2025-07-07,FAM,0,,2025-09-05T17:34:23.327876+00:00,2025-09-05T17:34:23.327876+00:00
c275c4c7-f217-49e0-8a12-44c5fdee1ba4,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,02725e9f-ac35-4725-8ec5-ca985b08c8e5,2025-04-15,OSS,30,Excused absence,2025-09-05T17:34:23.327895+00:00,2025-09-05T17:34:23.327895+00:00
a50b08f8-9364-4098-807b-d8583370e9dd,6ace31c2-2761-4594-bf27-05741275c293,cbbdb0cb-44f5-4df3-ae66-b3b9440db7f6,2025-08-07,A-EXC,0,Verified by office,2025-09-05T17:34:23.327913+00:00,2025-09-05T17:34:23.327913+00:00
0b1c6dc7-5de3-4d94-9f5d-e44728a2bb06,8c7e92ed-d98a-4de5-b353-3539711d623d,955baf53-17e5-4c7a-a4fb-84bb8128344f,2025-03-20,A-EXC,5,Left early for appointment,2025-09-05T17:34:23.327932+00:00,2025-09-05T17:34:23.327932+00:00
cdf7cb24-48ec-45e2-8c79-a7fa7f7cd5ec,05b43eba-fd82-4b37-840b-d5db8f4efb74,e28e3490-3826-4596-a7ca-ec953d033576,2025-07-04,QUA,0,Verified by office,2025-09-05T17:34:23.327950+00:00,2025-09-05T17:34:23.327950+00:00
b33cb03b-c0ee-49ce-b602-bea273ee8a3f,ee9634bf-b92f-4093-89ba-fe9f20ed2adb,85973a9b-f8bb-4247-9ad4-4879b672e454,2025-07-15,T-UNX,45,Excused absence,2025-09-05T17:34:23.327972+00:00,2025-09-05T17:34:23.327972+00:00
3099819b-96c2-46ab-85ba-8f419586fde9,cc920ed3-341b-495c-bbbb-05c505d9a04c,d3095097-3416-49b7-8132-a5bcedbc5068,2025-03-29,A-EXC,45,Tardy due to bus delay,2025-09-05T17:34:23.327992+00:00,2025-09-05T17:34:23.327992+00:00
9552f64f-dd71-4f70-8cf8-f403ca0a259b,81c62899-b0e4-4cf7-8d93-6bf550ab66d3,07f9657f-ef8c-4cfd-b122-a06836d4418b,2025-07-14,MED,45,Left early for appointment,2025-09-05T17:34:23.328010+00:00,2025-09-05T17:34:23.328010+00:00
0bcd0aa3-dd86-40fe-9755-9f500812bc3c,130bac8c-248c-4f46-ad42-c4854bd2e630,790b64b7-fcee-408d-9f98-df24a062dad8,2025-04-14,FAM,5,Left early for appointment,2025-09-05T17:34:23.328028+00:00,2025-09-05T17:34:23.328028+00:00
7eea92f8-ceef-4206-99db-e33297564be2,266955de-b5f6-4b0b-a9bd-71b12a555e17,cbbdb0cb-44f5-4df3-ae66-b3b9440db7f6,2025-05-01,ED-EXC,,Tardy due to bus delay,2025-09-05T17:34:23.328047+00:00,2025-09-05T17:34:23.328047+00:00
8dc2dbca-1812-4e4f-92a0-485caf0bc780,dcb16f9b-cb82-4e94-8d3a-98576662a525,57036141-808c-4afb-a055-d100d4a41c2c,2025-06-28,T-UNX,5,Left early for appointment,2025-09-05T17:34:23.328066+00:00,2025-09-05T17:34:23.328066+00:00
adcc9bf3-43c6-497c-a999-47f32e306675,130bac8c-248c-4f46-ad42-c4854bd2e630,513ad7ba-0a46-4359-9a3c-50b7a42a859f,2025-05-02,FAM,45,Verified by office,2025-09-05T17:34:23.328084+00:00,2025-09-05T17:34:23.328084+00:00
7f2de2c3-230c-4944-bfb5-e97875ddcd1c,6df281b6-9e3e-4efb-a0fa-16b5b0fae2ab,559d1b2b-1728-47de-8b9d-90cc9b3e48a3,2025-07-24,FAM,0,,2025-09-05T17:34:23.328105+00:00,2025-09-05T17:34:23.328105+00:00
e974ec03-c987-49a3-b214-b7b29dbd1678,a9299f20-a26d-4f77-8e7b-b79df3b0305a,a4b89925-58f2-4632-abe2-df1c05e9dcaa,2025-08-24,SA,15,Excused absence,2025-09-05T17:34:23.328125+00:00,2025-09-05T17:34:23.328125+00:00
cf9e1fb9-fca8-4798-95b7-820e4efd5b0c,482244a9-322c-414d-905e-4c180337d8a9,e2034d7e-8fa1-4fe9-9a29-85b360dd0da2,2025-05-31,UN,5,,2025-09-05T17:34:23.328143+00:00,2025-09-05T17:34:23.328143+00:00
6e5e9eb9-737a-4d75-a58d-110f9ba11d98,9ad1e3df-1d4d-47c7-ba55-85a725f887bc,1633ca1c-d135-4cd9-9685-4adbe346f46f,2025-08-25,T-UNX,,Tardy due to bus delay,2025-09-05T17:34:23.328165+00:00,2025-09-05T17:34:23.328165+00:00
eb18d9e6-4508-4023-8807-0155f693e36b,dcb16f9b-cb82-4e94-8d3a-98576662a525,8d5505ca-260b-41f2-a1d5-49c49ec8e474,2025-05-23,MED,60,Left early for appointment,2025-09-05T17:34:23.328185+00:00,2025-09-05T17:34:23.328185+00:00
693cea24-a7c1-4941-9083-5166f329aa5d,f788999c-6132-45da-85eb-827d975d8814,8d5505ca-260b-41f2-a1d5-49c49ec8e474,2025-05-22,P,0,Left early for appointment,2025-09-05T17:34:23.328203+00:00,2025-09-05T17:34:23.328203+00:00
3f52c581-f3bd-4419-ba11-695d2c04d12e,5adbbd09-5b39-4bc3-9bf5-ace96a75ff95,c930d66c-41a4-4103-ae8a-a4a33f291162,2025-03-09,ED-EXC,30,Left early for appointment,2025-09-05T17:34:23.328221+00:00,2025-09-05T17:34:23.328221+00:00
8fe23a14-66b0-401b-9fc5-ab925d6c043d,130bac8c-248c-4f46-ad42-c4854bd2e630,e8373283-bd60-4498-af36-314a85df4ae8,2025-05-26,T-UNX,,Tardy due to bus delay,2025-09-05T17:34:23.328239+00:00,2025-09-05T17:34:23.328239+00:00
fa244d87-c108-4216-8e86-838c2e70b7c5,ae1ea90c-f0eb-4eec-8074-aa59762e34c7,1c8e2fc4-8979-4e69-a1fc-7e64c20f5a79,2025-08-28,T-EXC,10,Tardy due to bus delay,2025-09-05T17:34:23.328258+00:00,2025-09-05T17:34:23.328258+00:00
