id,school_id,activity_id,title,summary,starts_at,ends_at,venue,status,attributes,created_at,updated_at
81064e2f-600a-41a8-a73c-b876dce0a930,6f727dfe-30c3-49db-af13-908138c4454f,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Choir Concert & Info Session,,2025-12-11T08:54:24.460636+00:00,2025-12-11T12:06:24.460636+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""music"", ""community""]}",2025-09-05T17:34:24.460648+00:00,2025-09-05T17:34:24.460648+00:00
d7406f27-7429-4227-9386-0b9c1a8a720c,6ff82cee-4f46-4572-89d2-149206d420a5,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Career Day & Info Session,Join us for an evening of learning and celebration.,2025-07-16T01:52:24.460672+00:00,2025-07-16T05:38:24.460672+00:00,Board Room,draft,,2025-09-05T17:34:24.460681+00:00,2025-09-05T17:34:24.460681+00:00
e5b1ffe5-36ab-4749-9837-6cae260fdfa5,9c84f6d9-de4d-4f78-a949-2873dcf69726,a7cffd9d-3354-42ca-84ba-37162debd2b5,Drama Club Performance (K-8),,2025-07-21T07:23:24.460700+00:00,2025-07-21T09:18:24.460700+00:00,Room 101,published,,2025-09-05T17:34:24.460709+00:00,2025-09-05T17:34:24.460709+00:00
19b90d20-39a2-4314-a9c6-7b4392c98d8e,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Board Meeting,Join us for an evening of learning and celebration.,2025-11-27T18:35:24.460726+00:00,,Community Hall,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""family"", ""students"", ""community""]}",2025-09-05T17:34:24.460738+00:00,2025-09-05T17:34:24.460738+00:00
4d7e2fa8-4a55-462d-9c7b-5d4212047333,f8d14dee-9788-4690-9a8f-00c54b1dc122,57d06388-1385-4311-a44c-34b008994339,Open House – Evening,Public meeting—agenda to be published.,2025-11-29T03:35:24.460760+00:00,2025-11-29T05:01:24.460760+00:00,Library,published,,2025-09-05T17:34:24.460769+00:00,2025-09-05T17:34:24.460769+00:00
1ad12f7f-b3dc-489a-b53b-12f2b4133267,6f727dfe-30c3-49db-af13-908138c4454f,57d06388-1385-4311-a44c-34b008994339,Career Day,,2025-12-30T17:29:24.460788+00:00,2025-12-30T21:15:24.460788+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""community"", ""music""]}",2025-09-05T17:34:24.460800+00:00,2025-09-05T17:34:24.460800+00:00
49786104-143f-4ebd-b0ef-d136299cc309,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,57d06388-1385-4311-a44c-34b008994339,Career Day & Info Session,All families welcome.,2025-07-13T07:42:24.460824+00:00,2025-07-13T09:18:24.460824+00:00,Board Room,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""academics"", ""family""]}",2025-09-05T17:34:24.460837+00:00,2025-09-05T17:34:24.460837+00:00
7401285c-7b25-4592-bfc9-11bf8ba667f6,9c84f6d9-de4d-4f78-a949-2873dcf69726,df73b7fe-e82f-441d-8592-df92b98e866d,Math Olympiad (K-8),Information session with Q&A.,2025-09-05T02:49:24.460862+00:00,2025-09-05T05:59:24.460862+00:00,Field A,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""music"", ""sports"", ""students""]}",2025-09-05T17:34:24.460875+00:00,2025-09-05T17:34:24.460875+00:00
431d3e28-217d-417a-b011-df986522329d,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,a7cffd9d-3354-42ca-84ba-37162debd2b5,Choir Concert,Public meeting—agenda to be published.,2025-08-21T23:44:24.460899+00:00,2025-08-22T02:06:24.460899+00:00,Room 101,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""community"", ""music"", ""academics""]}",2025-09-05T17:34:24.460913+00:00,2025-09-05T17:34:24.460913+00:00
098df344-06b0-430d-973c-c9e98be5edfc,f8d14dee-9788-4690-9a8f-00c54b1dc122,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Drama Club Performance & Info Session,Student-led event featuring exhibitions and performances.,2025-11-15T04:00:24.460938+00:00,2025-11-15T04:42:24.460938+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""music""]}",2025-09-05T17:34:24.460950+00:00,2025-09-05T17:34:24.460950+00:00
91f17bfc-ec34-4f29-aeb7-38903d99036d,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Parent Night,Student-led event featuring exhibitions and performances.,2025-10-01T05:17:24.460975+00:00,2025-10-01T08:51:24.460975+00:00,Gymnasium,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""community"", ""students""]}",2025-09-05T17:34:24.460988+00:00,2025-09-05T17:34:24.460988+00:00
64aadedf-e1f4-4ee5-bce0-1438a41c17ef,6ff82cee-4f46-4572-89d2-149206d420a5,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Choir Concert (K-8),Public meeting—agenda to be published.,2025-08-21T18:23:24.461013+00:00,2025-08-21T19:07:24.461013+00:00,Community Hall,published,,2025-09-05T17:34:24.461022+00:00,2025-09-05T17:34:24.461022+00:00
6afa8db3-dc1e-4fa3-b154-4a9aab6ef40f,bf90c016-a579-44c2-aeda-728162af45ae,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Science Fair & Info Session,Join us for an evening of learning and celebration.,2026-01-02T13:49:24.461041+00:00,2026-01-02T15:29:24.461041+00:00,Room 101,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""family""]}",2025-09-05T17:34:24.461053+00:00,2025-09-05T17:34:24.461053+00:00
0079aab9-bcb8-48c1-ba19-52ce6ab2653f,6ff82cee-4f46-4572-89d2-149206d420a5,,Drama Club Performance – Evening,Join us for an evening of learning and celebration.,2025-11-27T09:35:24.461078+00:00,2025-11-27T11:53:24.461078+00:00,Main Auditorium,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""staff"", ""students"", ""family""]}",2025-09-05T17:34:24.461091+00:00,2025-09-05T17:34:24.461091+00:00
de42a86e-cc2f-47ee-969f-22607ac9cb14,bf90c016-a579-44c2-aeda-728162af45ae,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Career Day (K-8),Information session with Q&A.,2025-08-30T12:28:24.461117+00:00,2025-08-30T14:35:24.461117+00:00,,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""music""]}",2025-09-05T17:34:24.461130+00:00,2025-09-05T17:34:24.461130+00:00
5c6f521d-52f2-48d8-8680-a45163bd20ef,6ff82cee-4f46-4572-89d2-149206d420a5,34d220ac-aabe-4671-8136-d4f8c9f51714,Career Day & Info Session,Public meeting—agenda to be published.,2025-07-13T17:26:24.461154+00:00,2025-07-13T19:09:24.461154+00:00,Gymnasium,draft,,2025-09-05T17:34:24.461163+00:00,2025-09-05T17:34:24.461163+00:00
88201910-fc2e-4683-8e73-28b5f1d9189b,bf90c016-a579-44c2-aeda-728162af45ae,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Board Meeting – Community,Join us for an evening of learning and celebration.,2025-09-16T05:58:24.461182+00:00,,Field A,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""academics""]}",2025-09-05T17:34:24.461192+00:00,2025-09-05T17:34:24.461192+00:00
e41a225f-e5c6-4017-972d-d15478162c65,6f727dfe-30c3-49db-af13-908138c4454f,,Choir Concert – Evening,Public meeting—agenda to be published.,2025-07-08T01:52:24.461215+00:00,2025-07-08T03:12:24.461215+00:00,Library,published,,2025-09-05T17:34:24.461223+00:00,2025-09-05T17:34:24.461223+00:00
799b3686-7fae-4bfd-9343-60fd0c8d2452,9c84f6d9-de4d-4f78-a949-2873dcf69726,,Athletics Awards (K-8),Join us for an evening of learning and celebration.,2025-12-18T01:52:24.461242+00:00,,Main Auditorium,published,"{""featured"": false, ""color"": ""purple"", ""tags"": [""family"", ""staff""]}",2025-09-05T17:34:24.461253+00:00,2025-09-05T17:34:24.461253+00:00
d80d613b-6fb3-492e-87a0-e283eb1ad961,6f727dfe-30c3-49db-af13-908138c4454f,,Drama Club Performance,Student-led event featuring exhibitions and performances.,2025-09-27T05:19:24.461276+00:00,2025-09-27T05:55:24.461276+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""music"", ""community"", ""students""]}",2025-09-05T17:34:24.461289+00:00,2025-09-05T17:34:24.461289+00:00
2a915149-989a-40fe-a54f-b1008a8d35ae,9c84f6d9-de4d-4f78-a949-2873dcf69726,57d06388-1385-4311-a44c-34b008994339,Open House & Info Session,,2025-12-18T03:31:24.461314+00:00,2025-12-18T05:50:24.461314+00:00,Field A,draft,"{""featured"": false, ""color"": ""green"", ""tags"": [""family""]}",2025-09-05T17:34:24.461327+00:00,2025-09-05T17:34:24.461327+00:00
bdf09d87-9142-4ee9-b652-76b63a1997f1,6f727dfe-30c3-49db-af13-908138c4454f,,Choir Concert,All families welcome.,2025-12-11T02:10:24.461351+00:00,2025-12-11T03:11:24.461351+00:00,Community Hall,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""academics"", ""music""]}",2025-09-05T17:34:24.461364+00:00,2025-09-05T17:34:24.461364+00:00
08141a26-6803-474e-8ba1-9ca4e83fd58e,f8d14dee-9788-4690-9a8f-00c54b1dc122,df73b7fe-e82f-441d-8592-df92b98e866d,Athletics Awards – Community,,2025-10-28T04:56:24.461389+00:00,2025-10-28T08:01:24.461389+00:00,Field A,published,,2025-09-05T17:34:24.461398+00:00,2025-09-05T17:34:24.461398+00:00
03e7cc73-882f-467f-aec5-90dc9576ce80,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Science Fair & Info Session,,2025-10-03T08:08:24.461417+00:00,2025-10-03T11:41:24.461417+00:00,Community Hall,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""music"", ""students""]}",2025-09-05T17:34:24.461430+00:00,2025-09-05T17:34:24.461430+00:00
41cffad7-4091-48ec-bd93-fd435a009e14,9c84f6d9-de4d-4f78-a949-2873dcf69726,34d220ac-aabe-4671-8136-d4f8c9f51714,STEM Expo & Info Session,Join us for an evening of learning and celebration.,2025-07-31T22:48:24.461455+00:00,2025-08-01T00:29:24.461455+00:00,Board Room,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""students"", ""family""]}",2025-09-05T17:34:24.461468+00:00,2025-09-05T17:34:24.461468+00:00
548cb38b-f3b9-4a6f-bd67-880ca67357f5,6ff82cee-4f46-4572-89d2-149206d420a5,57d06388-1385-4311-a44c-34b008994339,Board Meeting – Community,Information session with Q&A.,2025-09-29T16:23:24.461493+00:00,2025-09-29T17:06:24.461493+00:00,Room 101,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""staff"", ""community""]}",2025-09-05T17:34:24.461506+00:00,2025-09-05T17:34:24.461506+00:00
51007d63-56df-4f04-83eb-71645cb563bb,6ff82cee-4f46-4572-89d2-149206d420a5,,Board Meeting (K-8),,2025-12-16T10:12:24.461531+00:00,2025-12-16T13:42:24.461531+00:00,Community Hall,published,,2025-09-05T17:34:24.461539+00:00,2025-09-05T17:34:24.461539+00:00
a6a524b9-e7da-4804-94c4-fd3615dd6bcc,6f727dfe-30c3-49db-af13-908138c4454f,34d220ac-aabe-4671-8136-d4f8c9f51714,Parent Night – Evening,All families welcome.,2025-08-04T10:16:24.461557+00:00,2025-08-04T13:08:24.461557+00:00,Community Hall,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""students"", ""community""]}",2025-09-05T17:34:24.461570+00:00,2025-09-05T17:34:24.461570+00:00
549560a8-1116-4249-afee-42cebb100eae,6f727dfe-30c3-49db-af13-908138c4454f,,STEM Expo – Community,Join us for an evening of learning and celebration.,2025-10-15T13:58:24.461595+00:00,2025-10-15T15:31:24.461595+00:00,Community Hall,draft,,2025-09-05T17:34:24.461603+00:00,2025-09-05T17:34:24.461603+00:00
e506016d-cb10-4234-96e8-58fcd3d451ec,6ff82cee-4f46-4572-89d2-149206d420a5,57d06388-1385-4311-a44c-34b008994339,Open House & Info Session,Information session with Q&A.,2025-09-15T20:45:24.461622+00:00,2025-09-15T22:38:24.461622+00:00,Library,published,,2025-09-05T17:34:24.461631+00:00,2025-09-05T17:34:24.461631+00:00
4439ae81-a912-449b-a1f7-a3feaf89e242,6ff82cee-4f46-4572-89d2-149206d420a5,,Science Fair – Evening,Student-led event featuring exhibitions and performances.,2025-10-07T02:17:24.461649+00:00,2025-10-07T03:41:24.461649+00:00,Board Room,draft,"{""featured"": false, ""color"": ""green"", ""tags"": [""students"", ""academics""]}",2025-09-05T17:34:24.461661+00:00,2025-09-05T17:34:24.461661+00:00
81398525-a839-47a6-bae4-c1fa79c170f1,bf90c016-a579-44c2-aeda-728162af45ae,34d220ac-aabe-4671-8136-d4f8c9f51714,Drama Club Performance & Info Session,Public meeting—agenda to be published.,2025-08-16T14:14:24.461685+00:00,2025-08-16T17:14:24.461685+00:00,Board Room,draft,"{""featured"": false, ""color"": ""green"", ""tags"": [""music"", ""staff""]}",2025-09-05T17:34:24.461698+00:00,2025-09-05T17:34:24.461698+00:00
c795a25f-0682-4e7e-bf5b-7040a194178e,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,df73b7fe-e82f-441d-8592-df92b98e866d,Drama Club Performance & Info Session,Student-led event featuring exhibitions and performances.,2025-11-14T23:27:24.461723+00:00,2025-11-15T02:52:24.461723+00:00,Library,published,,2025-09-05T17:34:24.461732+00:00,2025-09-05T17:34:24.461732+00:00
784690d8-11e3-4b93-98dc-6809982d4450,bf90c016-a579-44c2-aeda-728162af45ae,,STEM Expo,,2025-07-10T14:10:24.461751+00:00,,,published,,2025-09-05T17:34:24.461758+00:00,2025-09-05T17:34:24.461758+00:00
62768219-4e0e-459b-b3c6-17d8e7cc3203,f8d14dee-9788-4690-9a8f-00c54b1dc122,a7cffd9d-3354-42ca-84ba-37162debd2b5,Parent Night & Info Session,,2025-08-13T08:57:24.461774+00:00,2025-08-13T12:32:24.461774+00:00,,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""music"", ""community"", ""students""]}",2025-09-05T17:34:24.461787+00:00,2025-09-05T17:34:24.461787+00:00
29a54c33-deb4-4a71-96d3-ff3ad8a05bcf,bf90c016-a579-44c2-aeda-728162af45ae,a7cffd9d-3354-42ca-84ba-37162debd2b5,Science Fair 2025,Student-led event featuring exhibitions and performances.,2025-08-08T21:30:24.461812+00:00,2025-08-08T22:46:24.461812+00:00,Gymnasium,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""staff"", ""music""]}",2025-09-05T17:34:24.461826+00:00,2025-09-05T17:34:24.461826+00:00
e3de738e-b53f-40a9-9319-982a2ef1d7fb,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,,Parent Night – Community,Student-led event featuring exhibitions and performances.,2025-10-17T04:17:24.461851+00:00,2025-10-17T07:38:24.461851+00:00,Library,published,,2025-09-05T17:34:24.461860+00:00,2025-09-05T17:34:24.461860+00:00
991308c7-5229-4d7c-afdf-eb5e96ef6d99,6ff82cee-4f46-4572-89d2-149206d420a5,a7cffd9d-3354-42ca-84ba-37162debd2b5,STEM Expo – Evening,,2025-12-29T18:18:24.461879+00:00,,Library,published,"{""featured"": true, ""color"": ""purple"", ""tags"": [""community"", ""family""]}",2025-09-05T17:34:24.461890+00:00,2025-09-05T17:34:24.461890+00:00
1c96613d-6004-44c2-96fc-cb0363e47ac6,f8d14dee-9788-4690-9a8f-00c54b1dc122,,Board Meeting 2025,,2025-10-11T06:32:24.461912+00:00,2025-10-11T09:02:24.461912+00:00,Cafeteria,published,"{""featured"": true, ""color"": ""green"", ""tags"": [""sports""]}",2025-09-05T17:34:24.461925+00:00,2025-09-05T17:34:24.461925+00:00
9e09d355-7bad-4729-bb2a-e2b3f8b2945d,6ff82cee-4f46-4572-89d2-149206d420a5,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Career Day 2025,,2025-11-02T00:11:24.461949+00:00,2025-11-02T00:42:24.461949+00:00,Cafeteria,cancelled,"{""featured"": false, ""color"": ""green"", ""tags"": [""students"", ""family"", ""sports""]}",2025-09-05T17:34:24.461962+00:00,2025-09-05T17:34:24.461962+00:00
b7f5c5d3-97c8-411e-90b8-9f757d1da551,6ff82cee-4f46-4572-89d2-149206d420a5,,Open House (K-8),Public meeting—agenda to be published.,2025-08-21T06:19:24.461987+00:00,2025-08-21T07:07:24.461987+00:00,Main Auditorium,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""staff"", ""students"", ""family""]}",2025-09-05T17:34:24.462001+00:00,2025-09-05T17:34:24.462001+00:00
66d572e6-4506-4eb1-8f64-bfe3590410d2,f8d14dee-9788-4690-9a8f-00c54b1dc122,34d220ac-aabe-4671-8136-d4f8c9f51714,Drama Club Performance 2025,Join us for an evening of learning and celebration.,2025-09-29T06:55:24.462029+00:00,2025-09-29T09:10:24.462029+00:00,Room 101,draft,,2025-09-05T17:34:24.462038+00:00,2025-09-05T17:34:24.462038+00:00
c1eaa3ed-5bc0-4b85-82f5-01e65afd2b63,6ff82cee-4f46-4572-89d2-149206d420a5,,Choir Concert & Info Session,All families welcome.,2025-07-13T06:01:24.462057+00:00,2025-07-13T07:56:24.462057+00:00,Board Room,cancelled,"{""featured"": false, ""color"": ""purple"", ""tags"": [""community"", ""students"", ""family""]}",2025-09-05T17:34:24.462070+00:00,2025-09-05T17:34:24.462070+00:00
f680830d-3dc4-493b-a874-8301c8fef7ff,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,Math Olympiad – Community,All families welcome.,2025-10-28T01:28:24.462094+00:00,2025-10-28T04:26:24.462094+00:00,Field A,cancelled,,2025-09-05T17:34:24.462103+00:00,2025-09-05T17:34:24.462103+00:00
1aa20ee0-47af-4a09-8f98-e34a1b03dcc8,9c84f6d9-de4d-4f78-a949-2873dcf69726,a7cffd9d-3354-42ca-84ba-37162debd2b5,Parent Night – Community,Information session with Q&A.,2025-08-30T18:53:24.462121+00:00,2025-08-30T21:06:24.462121+00:00,Library,published,"{""featured"": false, ""color"": ""red"", ""tags"": [""staff""]}",2025-09-05T17:34:24.462134+00:00,2025-09-05T17:34:24.462134+00:00
52f498a5-47db-40b3-bb6b-83653fe30161,6f727dfe-30c3-49db-af13-908138c4454f,57d06388-1385-4311-a44c-34b008994339,Career Day – Community,,2025-10-25T16:47:24.462159+00:00,2025-10-25T20:18:24.462159+00:00,,draft,"{""featured"": true, ""color"": ""blue"", ""tags"": [""academics"", ""music"", ""sports""]}",2025-09-05T17:34:24.462172+00:00,2025-09-05T17:34:24.462172+00:00
5b59d21b-47d3-4aef-a25c-2c3de795b39f,6f727dfe-30c3-49db-af13-908138c4454f,df73b7fe-e82f-441d-8592-df92b98e866d,Board Meeting – Evening,,2025-07-28T09:35:24.462196+00:00,2025-07-28T10:19:24.462196+00:00,Main Auditorium,published,,2025-09-05T17:34:24.462205+00:00,2025-09-05T17:34:24.462205+00:00
3f344390-a762-467a-8669-b8fa7ce42ff6,bf90c016-a579-44c2-aeda-728162af45ae,df73b7fe-e82f-441d-8592-df92b98e866d,Math Olympiad – Community,Student-led event featuring exhibitions and performances.,2025-12-18T16:22:24.462223+00:00,2025-12-18T17:12:24.462223+00:00,,draft,,2025-09-05T17:34:24.462232+00:00,2025-09-05T17:34:24.462232+00:00
463b0470-506a-46bc-add7-efa1a10da761,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,Science Fair,All families welcome.,2025-10-27T15:38:24.462250+00:00,2025-10-27T17:52:24.462250+00:00,Room 101,published,"{""featured"": true, ""color"": ""purple"", ""tags"": [""academics"", ""students""]}",2025-09-05T17:34:24.462262+00:00,2025-09-05T17:34:24.462262+00:00
fe2bc1d6-912a-4cd1-aea1-1ed88418adb3,07e53f0e-5e7d-4bbc-959d-4c22e6b04530,,Board Meeting – Evening,Public meeting—agenda to be published.,2025-11-08T01:13:24.462286+00:00,2025-11-08T03:03:24.462286+00:00,Room 101,published,"{""featured"": false, ""color"": ""green"", ""tags"": [""sports"", ""family"", ""music""]}",2025-09-05T17:34:24.462300+00:00,2025-09-05T17:34:24.462300+00:00
32e22b3e-cfad-43bd-b372-ffce616ad5be,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Athletics Awards – Community,Student-led event featuring exhibitions and performances.,2025-08-20T00:27:24.462324+00:00,2025-08-20T02:15:24.462324+00:00,Main Auditorium,draft,"{""featured"": false, ""color"": ""red"", ""tags"": [""community""]}",2025-09-05T17:34:24.462337+00:00,2025-09-05T17:34:24.462337+00:00
f33be9d3-8a5a-4611-866f-0839e558fb21,bf90c016-a579-44c2-aeda-728162af45ae,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Board Meeting – Evening,Join us for an evening of learning and celebration.,2025-07-18T12:45:24.462361+00:00,2025-07-18T14:37:24.462361+00:00,Room 101,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""community"", ""academics"", ""family""]}",2025-09-05T17:34:24.462374+00:00,2025-09-05T17:34:24.462374+00:00
11b45211-a159-4d6f-ad22-a6b04651c058,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,Choir Concert & Info Session,,2025-08-15T13:55:24.462399+00:00,2025-08-15T15:49:24.462399+00:00,,published,"{""featured"": false, ""color"": ""orange"", ""tags"": [""community"", ""sports""]}",2025-09-05T17:34:24.462411+00:00,2025-09-05T17:34:24.462411+00:00
c95d5989-f22d-4a9e-84f2-a67bbb67b91a,f8d14dee-9788-4690-9a8f-00c54b1dc122,,Choir Concert & Info Session,,2026-01-02T04:39:24.462436+00:00,2026-01-02T06:59:24.462436+00:00,Gymnasium,draft,,2025-09-05T17:34:24.462445+00:00,2025-09-05T17:34:24.462445+00:00
2dbb9a0c-3b6f-4564-995f-f8b3f3ccf425,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,df73b7fe-e82f-441d-8592-df92b98e866d,Choir Concert – Evening,All families welcome.,2025-11-25T15:12:24.462463+00:00,2025-11-25T16:13:24.462463+00:00,Community Hall,draft,"{""featured"": false, ""color"": ""purple"", ""tags"": [""music"", ""sports""]}",2025-09-05T17:34:24.462476+00:00,2025-09-05T17:34:24.462476+00:00
e501c391-0671-400f-8908-508322751746,9c84f6d9-de4d-4f78-a949-2873dcf69726,34d220ac-aabe-4671-8136-d4f8c9f51714,Career Day – Evening,,2025-10-13T12:37:24.462500+00:00,2025-10-13T16:20:24.462500+00:00,Board Room,published,"{""featured"": true, ""color"": ""orange"", ""tags"": [""family"", ""staff""]}",2025-09-05T17:34:24.462513+00:00,2025-09-05T17:34:24.462513+00:00
a1bcb96b-2178-4a26-8453-374571d08533,bf90c016-a579-44c2-aeda-728162af45ae,,Choir Concert,Student-led event featuring exhibitions and performances.,2025-07-23T04:41:24.462537+00:00,2025-07-23T05:34:24.462537+00:00,Board Room,cancelled,,2025-09-05T17:34:24.462546+00:00,2025-09-05T17:34:24.462546+00:00
dfab1882-025e-4339-a14f-df11128bac67,bf90c016-a579-44c2-aeda-728162af45ae,,Career Day,Information session with Q&A.,2025-08-08T12:16:24.462564+00:00,2025-08-08T15:00:24.462564+00:00,Community Hall,draft,,2025-09-05T17:34:24.462572+00:00,2025-09-05T17:34:24.462572+00:00
8f2cc548-4e10-4f1c-8b6e-42619cd72408,bf90c016-a579-44c2-aeda-728162af45ae,,Athletics Awards (K-8),All families welcome.,2026-01-04T06:55:24.462590+00:00,,Community Hall,published,,2025-09-05T17:34:24.462596+00:00,2025-09-05T17:34:24.462596+00:00
60edb67f-7a20-4ae6-90eb-4211bbdd61f8,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,,Athletics Awards,Information session with Q&A.,2025-08-07T01:29:24.462612+00:00,2025-08-07T04:22:24.462612+00:00,Field A,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""community"", ""staff""]}",2025-09-05T17:34:24.462624+00:00,2025-09-05T17:34:24.462624+00:00
d721c2d1-d91c-4583-adcc-bb6cf19fb57d,6ff82cee-4f46-4572-89d2-149206d420a5,,Athletics Awards & Info Session,Student-led event featuring exhibitions and performances.,2025-09-10T14:30:24.462651+00:00,2025-09-10T17:49:24.462651+00:00,Board Room,published,"{""featured"": false, ""color"": ""blue"", ""tags"": [""students"", ""academics"", ""family""]}",2025-09-05T17:34:24.462665+00:00,2025-09-05T17:34:24.462665+00:00
406bfd64-f0f9-4fb4-90a6-1a2c392e9916,bf90c016-a579-44c2-aeda-728162af45ae,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Open House & Info Session,Student-led event featuring exhibitions and performances.,2025-09-30T04:50:24.462690+00:00,2025-09-30T06:00:24.462690+00:00,Board Room,cancelled,"{""featured"": false, ""color"": ""orange"", ""tags"": [""students"", ""community"", ""staff""]}",2025-09-05T17:34:24.462702+00:00,2025-09-05T17:34:24.462702+00:00
fe4e7176-ad26-418f-bdc0-dd2e0d4d3e35,f8d14dee-9788-4690-9a8f-00c54b1dc122,,Career Day (K-8),Information session with Q&A.,2025-09-29T20:46:24.462727+00:00,2025-09-29T22:15:24.462727+00:00,Board Room,cancelled,"{""featured"": false, ""color"": ""red"", ""tags"": [""family"", ""students""]}",2025-09-05T17:34:24.462739+00:00,2025-09-05T17:34:24.462739+00:00
c8a0d1a1-d231-4b21-af51-080d4b67ee39,9648ac8b-7b56-4ffe-bf30-ae930fbc9ae8,8e53bd7c-5e47-4297-9d27-5652a8bd7c94,Drama Club Performance 2025,Information session with Q&A.,2025-09-02T23:51:24.462764+00:00,2025-09-03T02:15:24.462764+00:00,Room 101,published,,2025-09-05T17:34:24.462772+00:00,2025-09-05T17:34:24.462772+00:00
56c99998-37c7-4f25-9463-5e7935047a1b,6ff82cee-4f46-4572-89d2-149206d420a5,,Open House – Community,Student-led event featuring exhibitions and performances.,2025-11-04T03:14:24.462791+00:00,2025-11-04T04:51:24.462791+00:00,Main Auditorium,draft,,2025-09-05T17:34:24.462799+00:00,2025-09-05T17:34:24.462799+00:00
667e0e88-4f12-4491-bda7-657c45e91558,bf90c016-a579-44c2-aeda-728162af45ae,ed5d9ceb-797b-42be-92a7-748fa5bf5071,Athletics Awards – Community,Join us for an evening of learning and celebration.,2025-09-06T09:34:24.462817+00:00,2025-09-06T13:21:24.462817+00:00,Cafeteria,draft,,2025-09-05T17:34:24.462825+00:00,2025-09-05T17:34:24.462825+00:00
0428eaae-7d0f-45e4-8327-0f7793d5a28c,6f727dfe-30c3-49db-af13-908138c4454f,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Choir Concert (K-8),All families welcome.,2025-07-28T04:02:24.462843+00:00,2025-07-28T05:58:24.462843+00:00,Main Auditorium,published,,2025-09-05T17:34:24.462851+00:00,2025-09-05T17:34:24.462851+00:00
c7642e7a-47be-42e3-82dc-5c2c017d7876,6ff82cee-4f46-4572-89d2-149206d420a5,a7cffd9d-3354-42ca-84ba-37162debd2b5,Science Fair & Info Session,Information session with Q&A.,2025-12-24T23:10:24.462869+00:00,2025-12-25T02:24:24.462869+00:00,Community Hall,published,"{""featured"": true, ""color"": ""red"", ""tags"": [""community""]}",2025-09-05T17:34:24.462881+00:00,2025-09-05T17:34:24.462881+00:00
ab152f4a-6a22-4123-ad76-f6a952aa7727,6ff82cee-4f46-4572-89d2-149206d420a5,4ffb8e1d-d88d-4ebe-a734-35360fc153d4,Parent Night – Evening,All families welcome.,2025-10-25T13:12:24.462905+00:00,2025-10-25T15:21:24.462905+00:00,Cafeteria,published,,2025-09-05T17:34:24.462913+00:00,2025-09-05T17:34:24.462913+00:00
